Number of selected Tier 1 AS,c1,FlowSpec block rate,FlowSpec bandwidth saving,c4,FRIEND block rate,FRIEND bandwidth saving
1000,0.07129636114418353,0.07129636114418353,0.018195563523177243,0.17102722388418093,0.17102722388418093,0.11174178995685664
1000,0.10960589900849434,0.10960589900849434,0.03517464194952818,0.4571531481055338,0.4571531481055338,0.2929980693839759
1000,0.15034667680517064,0.15034667680517064,0.04350534859439333,0.24953726400464238,0.24953726400464238,0.13730275211284254
1000,0.0,0.0,0.0,0.28860718966673005,0.28860718966673005,0.20606617284923465
1000,0.0,0.0,0.0,0.19975187345546228,0.19975187345546228,0.15775398435807017
1000,0.04999549770382895,0.04999549770382895,0.012305214633281457,0.2616634483586629,0.2616634483586629,0.20610803569669628
1000,0.10000100051026023,0.10000100051026023,0.02558804988081401,0.3042651752393721,0.3042651752393721,0.17119442091369358
1000,0.08147155049075028,0.08147155049075028,0.020116329465534565,0.26053287176459994,0.26053287176459994,0.141732826382459
1000,0.07221683058359764,0.07221683058359764,0.019973503280077225,0.2531591111466848,0.2531591111466848,0.17594216031993065
1000,0.017929143863370318,0.017929143863370318,0.0044128366265440006,0.1635834275480495,0.1635834275480495,0.12858296723862808
1500,0.07129636114418353,0.07129636114418353,0.018195563523177243,0.23319893145504206,0.23319893145504206,0.18252447745316286
1500,0.10960589900849434,0.10960589900849434,0.035418431472981224,0.5074187835796256,0.5074187835796256,0.3327923996769173
1500,0.15034667680517064,0.15034667680517064,0.04351027363527117,0.25879198391179503,0.25879198391179503,0.14750497429128662
1500,0.0,0.0,0.0,0.34437563157210177,0.34437563157210177,0.25654045428577055
1500,0.0,0.0,0.0,0.2933796236080401,0.2933796236080401,0.2296915939402297
1500,0.050585798757366254,0.050585798757366254,0.012450503339177715,0.2893375621566999,0.2893375621566999,0.23675164003861232
1500,0.10000100051026023,0.10000100051026023,0.025812139240755698,0.35647180061831535,0.35647180061831535,0.20981412895727033
1500,0.13146704819457924,0.13146704819457924,0.032446169303205215,0.32199421705069586,0.32199421705069586,0.16906187821358917
1500,0.07221683058359764,0.07221683058359764,0.020106479383778884,0.28139351069045215,0.28139351069045215,0.203389413132129
1500,0.017929143863370318,0.017929143863370318,0.0044128366265440006,0.17982170907162653,0.17982170907162653,0.14376933078544551
2000,0.1184604148115539,0.1184604148115539,0.029821122515316878,0.3070365886602167,0.3070365886602167,0.22639920411339415
2000,0.11019620006203164,0.11019620006203164,0.03660536632454049,0.5300503256660897,0.5300503256660897,0.35460540572486754
2000,0.15034667680517064,0.15034667680517064,0.04359153680975552,0.28742658755965544,0.28742658755965544,0.1740534071432793
2000,0.0,0.0,0.0,0.36649691342584717,0.36649691342584717,0.2771000374303107
2000,0.0,0.0,0.0,0.33884280983301485,0.33884280983301485,0.2787006757156084
2000,0.050585798757366254,0.050585798757366254,0.012546541636295582,0.3227345946432681,0.3227345946432681,0.26389846535726247
2000,0.16717525938228497,0.16717525938228497,0.043763913240479894,0.4591641737286016,0.4591641737286016,0.2602588601485392
2000,0.1332579615603958,0.1332579615603958,0.03289681054352751,0.376061791513672,0.376061791513672,0.21814976064301334
2000,0.17184764229757177,0.17184764229757177,0.04464303303717421,0.3918598485227466,0.3918598485227466,0.2489066409251197
2000,0.023481975807661908,0.023481975807661908,0.005858336124189831,0.2516483406537334,0.2516483406537334,0.19172937885384447
2500,0.1184604148115539,0.1184604148115539,0.029821122515316878,0.33685179441515173,0.33685179441515173,0.254474399637517
2500,0.1333680176890214,0.1333680176890214,0.04260899115462658,0.5590751283154409,0.5590751283154409,0.3729093201473572
2500,0.1991715775045273,0.1991715775045273,0.05747276452394555,0.39644218551461247,0.39644218551461247,0.23332134906719726
2500,0.0,0.0,0.0,0.403645859388288,0.403645859388288,0.3156507949015977
2500,0.048824900699356674,0.048824900699356674,0.01365713835424834,0.40880849233108885,0.40880849233108885,0.31709629439924353
2500,0.14427357952555803,0.14427357952555803,0.03826756762081125,0.553452260652933,0.553452260652933,0.4116423041311243
2500,0.2171707570861139,0.2171707570861139,0.05756141525974665,0.5304505297701828,0.5304505297701828,0.30781505486495536
2500,0.20106254189636716,0.20106254189636716,0.053707570772837415,0.4536913826051286,0.4536913826051286,0.2638960028368236
2500,0.17469909653923502,0.17469909653923502,0.045549240558696635,0.4478183873775626,0.4478183873775626,0.2955541655995745
2500,0.07347747351149087,0.07347747351149087,0.018168475798349126,0.481805720917668,0.481805720917668,0.3366093063572428
3000,0.16809572882169907,0.16809572882169907,0.042037686412797225,0.40287546648790884,0.40287546648790884,0.2929044936072969
3000,0.18336351539285034,0.18336351539285034,0.07033204625598392,0.574613052656855,0.574613052656855,0.38828283524753254
3000,0.29843220042221535,0.29843220042221535,0.08396209688540415,0.5517213779027303,0.5517213779027303,0.34877169480506687
3000,0.12881569600496254,0.12881569600496254,0.03626553850396958,0.5419664028654614,0.5419664028654614,0.3824737495321211
3000,0.06675404456272699,0.06675404456272699,0.02221685939993302,0.43413140701757896,0.43413140701757896,0.3418323122081913
3000,0.19309848022491471,0.19309848022491471,0.05082642185930143,0.6238781778707141,0.6238781778707141,0.4485653355922854
3000,0.2171707570861139,0.2171707570861139,0.05776580445617699,0.5975047274109796,0.5975047274109796,0.3582277732905183
3000,0.2447648300633323,0.2447648300633323,0.07050934772758614,0.5171737586168946,0.5171737586168946,0.3238312877996887
3000,0.17649000990505156,0.17649000990505156,0.046573649061287206,0.49610301253639355,0.49610301253639355,0.34122899470065604
3000,0.07347747351149087,0.07347747351149087,0.018168475798349126,0.5137219982190917,0.5137219982190917,0.36916382655976043
3500,0.218091226525528,0.218091226525528,0.05995252260593763,0.4874385936827782,0.4874385936827782,0.3448710624298182
3500,0.2474862179711653,0.2474862179711653,0.09551131774393727,0.67115228766671,0.67115228766671,0.4544901597683261
3500,0.29843220042221535,0.29843220042221535,0.08462451488347353,0.5739327056798967,0.5739327056798967,0.3736431512381553
3500,0.12881569600496254,0.12881569600496254,0.03663245404936861,0.5826971755595354,0.5826971755595354,0.41258544945923054
3500,0.06675404456272699,0.06675404456272699,0.023169854809794922,0.4799947973466468,0.4799947973466468,0.3765513878765194
3500,0.19309848022491471,0.19309848022491471,0.050863359665885226,0.6333329998299132,0.6333329998299132,0.46204270995449265
3500,0.33068865121211816,0.33068865121211816,0.10591792911881169,0.7038289527659106,0.7038289527659106,0.4235806032190067
3500,0.2777716635484097,0.2777716635484097,0.08142570083331692,0.573972726090306,0.573972726090306,0.37074968972242467
3500,0.17649000990505156,0.17649000990505156,0.04870619176139162,0.5694904401244635,0.5694904401244635,0.4277274876381474
3500,0.07421785110406308,0.07421785110406308,0.018569866629893027,0.5445277091316572,0.5445277091316572,0.3957984476271153
4000,0.218091226525528,0.218091226525528,0.07157561907763835,0.5076188856316721,0.5076188856316721,0.37885384448690923
4000,0.2474862179711653,0.2474862179711653,0.09706763066133449,0.7060500855436272,0.7060500855436272,0.5020783672504482
4000,0.29843220042221535,0.29843220042221535,0.084794428793759,0.5940229517053698,0.5940229517053698,0.3997557179724592
4000,0.13512891574703098,0.13512891574703098,0.03974754240460196,0.6076899218601487,0.6076899218601487,0.44077392092354367
4000,0.07230687650701859,0.07230687650701859,0.025856464608656253,0.5303804940519665,0.5303804940519665,0.4156168121195406
4000,0.19309848022491471,0.19309848022491471,0.050932310238174974,0.6516523426947743,0.6516523426947743,0.4836759520104017
4000,0.33068865121211816,0.33068865121211816,0.10665668525048758,0.7214779537564158,0.7214779537564158,0.4456275487086543
4000,0.2777716635484097,0.2777716635484097,0.08156360197789642,0.5948133548109535,0.5948133548109535,0.39643377790035655
4000,0.2751303164613953,0.2751303164613953,0.07420805342684345,0.6883510590401104,0.6883510590401104,0.4829864462875042
4000,0.07421785110406308,0.07421785110406308,0.0186289671204271,0.5569740567689522,0.5569740567689522,0.41280461377829436
4500,0.26792664258771975,0.26792664258771975,0.08754998916491007,0.6346936937838298,0.6346936937838298,0.46594087980930243
4500,0.385266485907813,0.385266485907813,0.1524423277713205,0.752553802439244,0.752553802439244,0.532544670120762
4500,0.3221943191027424,0.3221943191027424,0.09423819467701582,0.6103012536393561,0.6103012536393561,0.4133315931522232
4500,0.13512891574703098,0.13512891574703098,0.03992976891708201,0.6231678155859488,0.6231678155859488,0.4601244065325742
4500,0.07230687650701859,0.07230687650701859,0.033610941470814205,0.7263504387237492,0.7263504387237492,0.5609769311085282
4500,0.19309848022491471,0.19309848022491471,0.057709166486081834,0.6689311548889934,0.6689311548889934,0.5092098264415594
4500,0.3780528069315351,0.3780528069315351,0.11932389038829022,0.7723138800788402,0.7723138800788402,0.516855952404405
4500,0.2777716635484097,0.2777716635484097,0.08167195287720888,0.6580255930524568,0.6580255930524568,0.44818118240381394
4500,0.28144353620346374,0.28144353620346374,0.07592443017277044,0.712433341003912,0.712433341003912,0.5121771635704576
4500,0.13052656854996048,0.13052656854996048,0.03275398435807017,0.60717966162743,0.60717966162743,0.44024447902917596
5000,0.2742398623297882,0.2742398623297882,0.09551131774393727,0.6570450929974286,0.6570450929974286,0.48868471858316426
5000,0.41211017618985685,0.41211017618985685,0.17585104706369062,0.7861409318752564,0.7861409318752564,0.5933393747168102
5000,0.3313589930864741,0.3313589930864741,0.10170209412738125,0.643598235099901,0.643598235099901,0.4520276393294064
5000,0.18511440834825763,0.18511440834825763,0.05293680187545557,0.6796966452890975,0.6796966452890975,0.5021645554658104
5000,0.17777066303814945,0.17777066303814945,0.07097476409054194,0.7965462385816766,0.7965462385816766,0.5984121668209846
5000,0.19572982220932675,0.19572982220932675,0.058546423435314514,0.696195059480335,0.696195059480335,0.5358321349067198
5000,0.4298292128985783,0.4298292128985783,0.13495104509367428,0.8144853875476493,0.8144853875476493,0.5454950651090404
5000,0.2777716635484097,0.2777716635484097,0.08182216662398298,0.6953246155539325,0.6953246155539325,0.47611108922204054
5000,0.31252938998889435,0.31252938998889435,0.08481166643683143,0.7901829933265966,0.7901829933265966,0.5929108961604381
5000,0.1799217600976498,0.1799217600976498,0.050067965564114185,0.6637685219461925,0.6637685219461925,0.47776590295699456
